text,pca1,pca2,pca3,pca4,pca5,pca6
119,-1.5880340358516198,-0.17117235791982618,0.21746472402201225,-0.18771757746983053,0.2701263091574112,-0.46748263393469586
101,-1.338074291034621,-0.23141091874562839,-0.055714920630142245,0.17380406348828284,0.29280961915962483,-0.31079210713566524
259,-0.08708456494413065,0.32426713872356683,-0.4810798993511578,0.2297570816250736,0.17668197838303604,-0.2849714100200169
216,-0.3039523276404535,-0.3567475319918955,-0.7630381987854957,0.23542185669927806,0.4988522539257008,0.17794443072145114
149,-0.840454471499367,-0.08972857427124632,-0.07762613326363807,0.030401281661442715,0.15985023987564925,-0.35495619728036953
368,-0.11150047741504579,-0.2296861307234358,-0.018913295428177015,0.05371246659936307,-0.2242568375032675,-0.33326253289744784
58,-1.6784666832241104,-0.3101625998438829,-0.09824594821525602,-0.13136871399518232,-0.10259283679571468,-0.3323478354452458
80,-1.6770103338828093,-0.1843528790872162,-0.3000515350880501,0.04546787428825967,0.47591616708320605,-0.13692990915207184
20,-0.48846848674029714,-0.011356380470136481,-0.020175147224623387,0.11461204665943472,-0.03817944333881077,-0.4114534924372298
174,-0.678159317340729,0.03253312686818146,-0.36124944425836475,0.08081769847304843,-0.040391893912089014,-0.1409399401769887
103,-1.4067617969721762,0.1741929530492724,-0.09974093924117325,0.0929175417093809,0.2685528684505555,-0.33994302860315007
96,-1.262027284135065,-0.13519949515258045,0.1709196497672665,0.06510660326771345,-0.16847751685291051,-0.5543221217446188
170,-0.8572500825777775,-0.18697096339487992,-0.08640501439510646,0.21587537297332585,0.4300998752185731,-0.3682520127271627
85,-0.8551606283320715,-0.22638778202710774,0.21640426576272373,0.031077998829629253,0.40176698741647526,-0.29948880238983483
72,-1.357442064872605,0.18871584436930616,-0.1706429332197971,-0.10405213434431433,0.36690247903114337,-0.20858640296355602
160,-0.6249367868979024,0.3378082987763866,0.4498388985855104,0.04068887588653175,0.14358135291484717,0.2962011897699457
173,-0.6516099170832085,-0.6855487185890253,0.04546121263635366,0.25982135546228324,0.6920312492682097,0.4094883844759711
277,-0.20898541713975022,-0.2930577564200916,-0.5443079177599646,-0.3128756887755115,0.7562266464162842,0.46666311271615757
249,0.044502423481852474,-0.3809051929398195,-0.9292713603419784,0.17752016493328315,0.7964573527771039,0.36179752136806903
263,-0.22470545669069564,0.21069938605199523,0.5360995182994581,0.1644160070194896,0.2877688254130825,-0.5504175356269055
142,-0.8074920096098251,-0.2124774855364755,0.2680520263302757,0.10075575082002004,-0.04984735448982794,-0.5892968893326376
202,-0.09806860447902907,0.4822217889150168,0.8837019363028538,-0.06612046612586041,-0.0732975554142735,-0.5836991969633937
354,0.49015953214498664,1.7990918449022697,0.460685255930533,-0.085873333911153385,-0.028005638449617447,0.14299425540867378
226,-0.14002328450131,0.7253261783491884,-0.11751212888077114,-0.1074090951109754,0.17175884188903665,0.09888354446806978
91,-0.6967050940658077,0.0771501712714813,-0.852475800826575,-0.30470095121244045,-0.23912477400665497,-0.01790147990440408
65,-1.3503310177935368,0.4542691080269334,0.22467552391854223,-0.29404860924035736,0.39786239200149087,-0.08242762596333005
326,0.3419476912541104,0.3716425218408445,-0.04643024516000507,-0.18802026222692642,0.05531217267268811,0.0662815092935693
451,0.216164837647626,-0.534955256175727,0.02221805168229911,-0.13093413637489174,0.3547668536244692,-0.29739942381966694
194,-0.5600017784102468,0.09648203008674654,-0.543201605565415,-0.18453332921773344,0.20395016297001714,-0.22516276451728445
494,0.7336368106273968,1.2864168689396667,-0.1378230594686353,-0.31558469482133816,0.20589154595056172,-0.0869866028622475
183,-0.3419057754757761,1.1906775586182445,0.047683268771638365,-0.23885171111125583,-0.12267280880012835,-0.017406921416832817
90,-1.064920652955187,-0.31313433667320173,0.09513860607027179,-0.25349476773174673,0.14438749283463703,0.05729634062821377
5,-1.374880393639033,0.524031528660583,-0.3189323434238803,-0.4640750034128882,-0.5988929400505709,-0.1686575375457599
81,-1.2156981767570019,0.21725777871875565,0.03861568585476686,-0.6907764053960376,0.17588258082876604,0.13568463798952426
14,-0.5786847569968184,-0.11636269812689172,-0.6273417094308428,-0.22512673063404362,-0.23367167482651538,0.1326755727075294
415,0.36587066420579006,0.3817684850105662,0.05259561247671063,-0.042240011385052026,-0.46244113168970025,-0.5792609034681148
76,-1.0133231618405485,0.01632109803976243,-0.2423770173706312,-0.45265512245609796,0.0747202246991762,-0.04239673839116876
82,-1.3712156513794316,-0.5011306184098822,0.2062672149391125,-0.7651061715073847,0.1710729015132073,-0.3874211696531449
125,-0.8683060717498179,-0.43554002574144574,0.24415488632393229,-0.5373714061257167,0.3014274598616612,-0.15796970252870493
153,-0.9535693876213943,0.3386204568188727,-0.7937044392418027,-0.5768519226561325,0.5813706778369203,0.5083930560278072
496,0.6808169221592598,-0.8491356212895268,0.31490900923465043,0.26283475728577477,-0.25494779285499214,-0.6741028726929046
148,-0.9521772031246862,0.47170320937833904,0.4062340421182563,-0.45805956636754996,-0.0974281376773598,0.33601762220454895
163,-0.7490292644258556,0.0075932072685279415,-0.3077623896723191,-0.5860093170770521,0.06996580955642594,-0.055102480642848936
305,0.0063608565321570075,-0.09433293304732672,-0.29125499536536326,-0.8132726781819678,0.5996420245381373,-0.5142088979605248
227,0.2084749352091584,0.578523213247348,0.1606097539538062,-0.5631003183829708,-0.0553494337628667,0.19088758513602125
94,-1.192512098596607,0.1811129496660047,0.14661630760716077,-0.9338875320523018,0.03527642281969838,0.00599345093866105
124,-1.0341129456189435,-0.23143345885933805,0.08868109470036051,-0.6204489430861526,0.12988564397405597,-0.04757230875764382
308,0.21397798754158218,0.11734466384885156,-0.8407803905977067,-0.5855801474669434,0.3352786014139247,0.149818901948472
306,0.1003903640942664,-0.9436866820245455,0.3550937115149973,0.19138278630897276,0.1581781530795209,0.02117656997680068
